,year,month,day,hour,generation solar,generation wind onshore,temp,pressure,humidity,wind_speed,weather_id,hour_y,weekday,month_y,business hour
2015-01-09 06:00:00,2015,1,9,6,58.0,4209.0,274.4715,1041.0,89.0,1.0,801.0,6.0,0.0,1.0,0.0
2015-01-09 07:00:00,2015,1,9,7,317.0,4171.0,273.64734375,1041.0,91.0,1.0,802.0,7.0,0.0,1.0,0.0
2015-01-09 08:00:00,2015,1,9,8,1107.0,3873.0,274.79365625,1042.0,86.0,1.0,801.0,8.0,0.0,1.0,0.0
2015-01-09 09:00:00,2015,1,9,9,2133.0,3865.0,278.41200000000003,1041.0,78.0,1.0,802.0,9.0,0.0,1.0,2.0
2015-01-09 10:00:00,2015,1,9,10,3193.0,3802.0,278.73434375,1042.0,74.0,1.0,801.0,10.0,0.0,1.0,2.0
2015-01-09 11:00:00,2015,1,9,11,3932.0,3676.0,281.52865625,1042.0,66.0,1.0,801.0,11.0,0.0,1.0,2.0
2015-01-09 12:00:00,2015,1,9,12,4156.0,3620.0,281.0635,1042.0,72.0,1.0,800.0,12.0,0.0,1.0,2.0
2015-01-09 13:00:00,2015,1,9,13,4285.0,3774.0,284.94434375,1042.0,60.0,1.0,801.0,13.0,0.0,1.0,2.0
2015-01-09 14:00:00,2015,1,9,14,4135.0,4045.0,285.5656875,1041.0,62.0,1.0,801.0,14.0,0.0,1.0,1.0
2015-01-09 15:00:00,2015,1,9,15,3883.0,4345.0,282.5370000000001,1042.0,74.0,1.0,801.0,15.0,0.0,1.0,1.0
2015-01-09 16:00:00,2015,1,9,16,3513.0,4914.0,284.375,1041.0,72.0,1.0,800.0,16.0,0.0,1.0,1.0
2015-01-09 17:00:00,2015,1,9,17,3253.0,5564.0,282.563,1041.0,81.0,1.0,800.0,17.0,0.0,1.0,2.0
2015-01-09 18:00:00,2015,1,9,18,2403.0,5966.0,281.6815,1041.0,77.0,1.0,800.0,18.0,0.0,1.0,2.0
2015-01-09 19:00:00,2015,1,9,19,1060.0,5879.0,279.5593125,1041.0,90.0,1.0,800.0,19.0,0.0,1.0,2.0
2015-01-09 20:00:00,2015,1,9,20,530.0,5861.0,278.3676875,1040.0,90.0,1.0,800.0,20.0,0.0,1.0,2.0
2015-01-09 21:00:00,2015,1,9,21,444.0,5431.0,278.251,1040.0,89.0,1.0,800.0,21.0,0.0,1.0,0.0
2015-01-09 22:00:00,2015,1,9,22,386.0,5147.0,276.701,1040.0,90.0,1.0,800.0,22.0,0.0,1.0,0.0
2015-01-09 23:00:00,2015,1,9,23,384.0,996.0,276.226,1039.0,89.0,1.0,800.0,23.0,0.0,1.0,0.0
2015-01-10 00:00:00,2015,1,10,0,167.0,897.0,276.3975,1039.0,87.0,1.0,800.0,0.0,1.0,1.0,0.0
2015-01-10 01:00:00,2015,1,10,1,102.0,934.0,275.707,1038.0,87.0,1.0,800.0,1.0,1.0,1.0,0.0
2015-01-10 02:00:00,2015,1,10,2,103.0,933.0,275.663,1038.0,86.0,1.0,800.0,2.0,1.0,1.0,0.0
2015-01-10 03:00:00,2015,1,10,3,102.0,898.0,276.22,1038.0,86.0,1.0,800.0,3.0,1.0,1.0,0.0
2015-01-10 04:00:00,2015,1,10,4,102.0,826.0,275.9756875,1037.0,84.0,2.0,800.0,4.0,1.0,1.0,0.0
2015-01-10 05:00:00,2015,1,10,5,102.0,890.0,276.33234375,1037.0,84.0,2.0,800.0,5.0,1.0,1.0,0.0
2015-01-10 06:00:00,2015,1,10,6,103.0,998.0,277.068,1036.0,81.0,1.0,800.0,6.0,1.0,1.0,0.0
2015-01-10 07:00:00,2015,1,10,7,233.0,1183.0,277.29834375,1036.0,82.0,2.0,800.0,7.0,1.0,1.0,0.0
2015-01-10 08:00:00,2015,1,10,8,1209.0,1214.0,277.90765625,1036.0,80.0,2.0,800.0,8.0,1.0,1.0,0.0
2015-01-10 09:00:00,2015,1,10,9,2927.0,852.0,281.006,1035.0,72.0,1.0,800.0,9.0,1.0,1.0,2.0
2015-01-10 10:00:00,2015,1,10,10,4515.0,828.0,280.7856875,1035.0,72.0,1.0,800.0,10.0,1.0,1.0,2.0
2015-01-10 11:00:00,2015,1,10,11,5044.0,1346.0,283.0543125,1034.0,66.0,1.0,800.0,11.0,1.0,1.0,2.0
2015-01-10 12:00:00,2015,1,10,12,5107.0,2139.0,282.877,1034.0,69.0,1.0,800.0,12.0,1.0,1.0,2.0
2015-01-10 13:00:00,2015,1,10,13,4900.0,2602.0,285.961,1033.0,60.0,1.0,800.0,13.0,1.0,1.0,2.0
2015-01-10 14:00:00,2015,1,10,14,4463.0,3146.0,286.599,1033.0,60.0,1.0,800.0,14.0,1.0,1.0,1.0
2015-01-10 15:00:00,2015,1,10,15,4215.0,3812.0,282.9890000000001,1033.0,76.0,1.0,800.0,15.0,1.0,1.0,1.0
2015-01-10 16:00:00,2015,1,10,16,3756.0,4411.0,285.043,1032.0,71.0,0.0,800.0,16.0,1.0,1.0,1.0
2015-01-10 17:00:00,2015,1,10,17,2857.0,4682.0,282.849,1032.0,81.0,0.0,800.0,17.0,1.0,1.0,2.0
2015-01-10 18:00:00,2015,1,10,18,1303.0,4400.0,282.297,1031.0,76.0,1.0,800.0,18.0,1.0,1.0,2.0
2015-01-10 19:00:00,2015,1,10,19,633.0,4443.0,279.55565625,1032.0,92.0,1.0,800.0,19.0,1.0,1.0,2.0
2015-01-10 20:00:00,2015,1,10,20,510.0,4419.0,278.45634375,1031.0,92.0,1.0,800.0,20.0,1.0,1.0,2.0
2015-01-10 21:00:00,2015,1,10,21,497.0,3976.0,277.988,1031.0,92.0,1.0,800.0,21.0,1.0,1.0,0.0
2015-01-10 22:00:00,2015,1,10,22,466.0,3299.0,276.67834375,1031.0,93.0,1.0,800.0,22.0,1.0,1.0,0.0
2015-01-10 23:00:00,2015,1,10,23,26.0,4256.0,275.99965625,1031.0,93.0,1.0,800.0,23.0,1.0,1.0,0.0
2015-01-11 00:00:00,2015,1,11,0,25.0,4802.0,275.9995,1031.0,91.0,1.0,801.0,0.0,2.0,1.0,0.0
2015-01-11 01:00:00,2015,1,11,1,25.0,5261.0,275.09465625,1031.0,91.0,1.0,801.0,1.0,2.0,1.0,0.0
2015-01-11 02:00:00,2015,1,11,2,25.0,5647.0,274.86834375,1031.0,90.0,1.0,802.0,2.0,2.0,1.0,0.0
2015-01-11 03:00:00,2015,1,11,3,25.0,5907.0,277.23,1031.0,94.0,1.0,500.0,3.0,2.0,1.0,0.0
2015-01-11 04:00:00,2015,1,11,4,25.0,6487.0,276.141,1031.0,91.0,1.0,500.0,4.0,2.0,1.0,0.0
2015-01-11 05:00:00,2015,1,11,5,23.0,7036.0,277.64,1032.0,93.0,1.0,500.0,5.0,2.0,1.0,0.0
2015-01-11 06:00:00,2015,1,11,6,35.0,7397.0,277.6215,1033.0,93.0,1.0,501.0,6.0,2.0,1.0,0.0
2015-01-11 07:00:00,2015,1,11,7,394.0,8140.0,279.62634375,1033.0,96.0,1.0,501.0,7.0,2.0,1.0,0.0
2015-01-11 08:00:00,2015,1,11,8,1228.0,9148.0,280.1136875,1034.0,97.0,1.0,501.0,8.0,2.0,1.0,0.0
2015-01-11 09:00:00,2015,1,11,9,2045.0,9866.0,280.44,1034.0,94.0,1.0,501.0,9.0,2.0,1.0,2.0
2015-01-11 10:00:00,2015,1,11,10,2423.0,10448.0,280.981,1035.0,96.0,1.0,501.0,10.0,2.0,1.0,2.0
2015-01-11 11:00:00,2015,1,11,11,2437.0,10819.0,281.361,1036.0,95.0,1.0,501.0,11.0,2.0,1.0,2.0
2015-01-11 12:00:00,2015,1,11,12,2022.0,11383.0,281.0675,1035.0,92.0,1.0,501.0,12.0,2.0,1.0,2.0
2015-01-11 13:00:00,2015,1,11,13,1630.0,11916.0,281.672,1036.0,91.0,1.0,501.0,13.0,2.0,1.0,2.0
2015-01-11 14:00:00,2015,1,11,14,1334.0,12171.0,281.603,1036.0,88.0,1.0,501.0,14.0,2.0,1.0,1.0
2015-01-11 15:00:00,2015,1,11,15,860.0,12258.0,279.3365,1036.0,95.0,1.0,501.0,15.0,2.0,1.0,1.0
2015-01-11 16:00:00,2015,1,11,16,254.0,12239.0,280.0,1036.0,90.0,1.0,501.0,16.0,2.0,1.0,1.0
2015-01-11 17:00:00,2015,1,11,17,57.0,12399.0,278.466,1035.0,93.0,1.0,501.0,17.0,2.0,1.0,2.0
2015-01-11 18:00:00,2015,1,11,18,54.0,12793.0,277.358,1035.0,92.0,1.0,501.0,18.0,2.0,1.0,2.0
2015-01-11 19:00:00,2015,1,11,19,55.0,12806.0,275.682,1035.0,98.0,1.0,501.0,19.0,2.0,1.0,2.0
2015-01-11 20:00:00,2015,1,11,20,34.0,12675.0,274.432,1035.0,98.0,1.0,501.0,20.0,2.0,1.0,2.0
2015-01-11 21:00:00,2015,1,11,21,31.0,12677.0,274.0635,1034.0,98.0,1.0,501.0,21.0,2.0,1.0,0.0
2015-01-11 22:00:00,2015,1,11,22,31.0,12580.0,272.51965625,1034.0,99.0,1.0,501.0,22.0,2.0,1.0,0.0
2015-01-11 23:00:00,2015,1,11,23,44.0,1661.0,271.85734375,1034.0,99.0,1.0,501.0,23.0,2.0,1.0,0.0
2015-01-12 00:00:00,2015,1,12,0,42.0,1436.0,271.7395,1033.0,99.0,0.0,800.0,0.0,0.0,1.0,0.0
2015-01-12 01:00:00,2015,1,12,1,42.0,1350.0,270.89565625,1033.0,99.0,1.0,800.0,1.0,0.0,1.0,0.0
2015-01-12 02:00:00,2015,1,12,2,42.0,1386.0,270.59634375,1032.0,99.0,0.0,800.0,2.0,0.0,1.0,0.0
2015-01-12 03:00:00,2015,1,12,3,42.0,1349.0,270.184,1032.0,99.0,1.0,800.0,3.0,0.0,1.0,0.0
2015-01-12 04:00:00,2015,1,12,4,42.0,1286.0,269.92234375,1031.0,99.0,0.0,800.0,4.0,0.0,1.0,0.0
2015-01-12 05:00:00,2015,1,12,5,42.0,1263.0,269.54765625,1031.0,99.0,1.0,800.0,5.0,0.0,1.0,0.0
2015-01-12 06:00:00,2015,1,12,6,45.0,1266.0,270.356,1031.0,99.0,0.0,800.0,6.0,0.0,1.0,0.0
2015-01-12 07:00:00,2015,1,12,7,157.0,1237.0,269.587,1031.0,99.0,1.0,800.0,7.0,0.0,1.0,0.0
2015-01-12 08:00:00,2015,1,12,8,1104.0,1205.0,270.001,1031.0,99.0,1.0,800.0,8.0,0.0,1.0,0.0
2015-01-12 09:00:00,2015,1,12,9,2190.0,1196.0,274.8875,1030.0,88.0,1.0,800.0,9.0,0.0,1.0,2.0
2015-01-12 10:00:00,2015,1,12,10,3012.0,1146.0,273.81065625,1030.0,91.0,1.0,800.0,10.0,0.0,1.0,2.0
2015-01-12 11:00:00,2015,1,12,11,3262.0,1170.0,277.20634375,1030.0,84.0,1.0,800.0,11.0,0.0,1.0,2.0
2015-01-12 12:00:00,2015,1,12,12,3208.0,1210.0,277.73400000000004,1028.0,82.0,1.0,800.0,12.0,0.0,1.0,2.0
2015-01-12 13:00:00,2015,1,12,13,3027.0,1034.0,282.08565625,1028.0,73.0,1.0,800.0,13.0,0.0,1.0,2.0
2015-01-12 14:00:00,2015,1,12,14,2630.0,924.0,283.56934375,1027.0,69.0,2.0,800.0,14.0,0.0,1.0,1.0
2015-01-12 15:00:00,2015,1,12,15,1615.0,905.0,281.356,1027.0,74.0,2.0,800.0,15.0,0.0,1.0,1.0
2015-01-12 16:00:00,2015,1,12,16,422.0,1091.0,284.072,1026.0,67.0,2.0,800.0,16.0,0.0,1.0,1.0
2015-01-12 17:00:00,2015,1,12,17,86.0,1110.0,283.091,1025.0,69.0,2.0,800.0,17.0,0.0,1.0,2.0
2015-01-12 18:00:00,2015,1,12,18,63.0,1051.0,283.6675,1025.0,67.0,3.0,800.0,18.0,0.0,1.0,2.0
2015-01-12 19:00:00,2015,1,12,19,56.0,1175.0,282.1673125,1025.0,70.0,3.0,800.0,19.0,0.0,1.0,2.0
2015-01-12 20:00:00,2015,1,12,20,44.0,1430.0,282.22465625,1024.0,69.0,3.0,800.0,20.0,0.0,1.0,2.0
2015-01-12 21:00:00,2015,1,12,21,42.0,1631.0,282.708,1024.0,67.0,3.0,800.0,21.0,0.0,1.0,0.0
2015-01-12 22:00:00,2015,1,12,22,42.0,1729.0,282.6233125,1024.0,66.0,3.0,800.0,22.0,0.0,1.0,0.0
2015-01-12 23:00:00,2015,1,12,23,32.0,8027.0,282.96465625,1023.0,65.0,4.0,800.0,23.0,0.0,1.0,0.0
2015-01-13 00:00:00,2015,1,13,0,32.0,7668.0,283.1495,1023.0,64.0,3.0,800.0,0.0,0.0,1.0,0.0
2015-01-13 01:00:00,2015,1,13,1,32.0,7337.0,283.543,1022.0,63.0,4.0,800.0,1.0,0.0,1.0,0.0
2015-01-13 02:00:00,2015,1,13,2,32.0,6970.0,283.78,1022.0,62.0,3.0,800.0,2.0,0.0,1.0,0.0
2015-01-13 03:00:00,2015,1,13,3,32.0,6966.0,283.105,1022.0,63.0,3.0,800.0,3.0,0.0,1.0,0.0
2015-01-13 04:00:00,2015,1,13,4,32.0,6890.0,283.646,1021.0,61.0,3.0,800.0,4.0,0.0,1.0,0.0
2015-01-13 05:00:00,2015,1,13,5,32.0,6853.0,283.275,1021.0,62.0,3.0,800.0,5.0,0.0,1.0,0.0
2015-01-13 06:00:00,2015,1,13,6,37.0,6849.0,283.4445,1021.0,61.0,3.0,801.0,6.0,0.0,1.0,0.0
2015-01-13 07:00:00,2015,1,13,7,56.0,6964.0,282.89334375,1021.0,62.0,3.0,800.0,7.0,0.0,1.0,0.0
2015-01-13 08:00:00,2015,1,13,8,516.0,6922.0,282.88265625,1021.0,62.0,3.0,801.0,8.0,0.0,1.0,0.0
2015-01-13 09:00:00,2015,1,13,9,1475.0,6320.0,284.374,1020.0,58.0,3.0,800.0,9.0,0.0,1.0,2.0
2015-01-13 10:00:00,2015,1,13,10,2284.0,5670.0,283.86265625,1021.0,59.0,4.0,801.0,10.0,0.0,1.0,2.0
2015-01-13 11:00:00,2015,1,13,11,2857.0,5901.0,284.85334375,1020.0,56.0,4.0,801.0,11.0,0.0,1.0,2.0
2015-01-13 12:00:00,2015,1,13,12,3217.0,6300.0,284.5345,1020.0,58.0,3.0,802.0,12.0,0.0,1.0,2.0
2015-01-13 13:00:00,2015,1,13,13,3253.0,6635.0,285.96165625,1020.0,54.0,4.0,802.0,13.0,0.0,1.0,2.0
2015-01-13 14:00:00,2015,1,13,14,3084.0,6481.0,286.07934375,1019.0,54.0,3.0,802.0,14.0,0.0,1.0,1.0
2015-01-13 15:00:00,2015,1,13,15,2475.0,6184.0,285.135,1020.0,58.0,3.0,803.0,15.0,0.0,1.0,1.0
2015-01-13 16:00:00,2015,1,13,16,1187.0,5758.0,285.60665625,1019.0,58.0,3.0,803.0,16.0,0.0,1.0,1.0
2015-01-13 17:00:00,2015,1,13,17,303.0,5607.0,285.0163125,1019.0,60.0,2.0,803.0,17.0,0.0,1.0,2.0
2015-01-13 18:00:00,2015,1,13,18,98.0,5656.0,284.2025,1020.0,67.0,2.0,803.0,18.0,0.0,1.0,2.0
2015-01-13 19:00:00,2015,1,13,19,80.0,5789.0,283.6866875,1020.0,69.0,1.0,803.0,19.0,0.0,1.0,2.0
2015-01-13 20:00:00,2015,1,13,20,44.0,5689.0,282.9473125,1021.0,74.0,1.0,803.0,20.0,0.0,1.0,2.0
2015-01-13 21:00:00,2015,1,13,21,44.0,5676.0,282.678,1021.0,76.0,1.0,500.0,21.0,0.0,1.0,0.0
2015-01-13 22:00:00,2015,1,13,22,35.0,5925.0,281.782,1021.0,82.0,1.0,500.0,22.0,0.0,1.0,0.0
2015-01-13 23:00:00,2015,1,13,23,28.0,6174.0,281.356,1022.0,85.0,0.0,500.0,23.0,0.0,1.0,0.0
2015-01-14 00:00:00,2015,1,14,0,28.0,6637.0,280.615,1023.0,81.0,1.0,803.0,0.0,0.0,1.0,0.0
2015-01-14 01:00:00,2015,1,14,1,27.0,6808.0,280.29400000000004,1022.0,86.0,0.0,802.0,1.0,0.0,1.0,0.0
2015-01-14 02:00:00,2015,1,14,2,27.0,6744.0,279.658,1023.0,85.0,0.0,802.0,2.0,0.0,1.0,0.0
2015-01-14 03:00:00,2015,1,14,3,27.0,6780.0,278.9685,1023.0,89.0,0.0,500.0,3.0,0.0,1.0,0.0
2015-01-14 04:00:00,2015,1,14,4,27.0,6224.0,278.35034375,1024.0,85.0,1.0,500.0,4.0,0.0,1.0,0.0
2015-01-14 05:00:00,2015,1,14,5,27.0,5424.0,277.6786875,1024.0,87.0,1.0,500.0,5.0,0.0,1.0,0.0
2015-01-14 06:00:00,2015,1,14,6,32.0,4958.0,277.8965,1024.0,83.0,1.0,500.0,6.0,0.0,1.0,0.0
2015-01-14 07:00:00,2015,1,14,7,39.0,4773.0,276.92834375,1024.0,87.0,1.0,500.0,7.0,0.0,1.0,0.0
2015-01-14 08:00:00,2015,1,14,8,411.0,4645.0,276.84965625,1025.0,85.0,1.0,500.0,8.0,0.0,1.0,0.0
2015-01-14 09:00:00,2015,1,14,9,1258.0,4425.0,280.2765,1024.0,76.0,1.0,800.0,9.0,0.0,1.0,2.0
2015-01-14 10:00:00,2015,1,14,10,1960.0,4302.0,279.0293125,1025.0,76.0,1.0,800.0,10.0,0.0,1.0,2.0
2015-01-14 11:00:00,2015,1,14,11,2480.0,4677.0,281.28765625,1024.0,70.0,1.0,800.0,11.0,0.0,1.0,2.0
2015-01-14 12:00:00,2015,1,14,12,2688.0,5121.0,280.5435,1023.0,69.0,1.0,800.0,12.0,0.0,1.0,2.0
2015-01-14 13:00:00,2015,1,14,13,2683.0,5330.0,283.8026875,1023.0,61.0,1.0,800.0,13.0,0.0,1.0,2.0
2015-01-14 14:00:00,2015,1,14,14,2420.0,5528.0,284.0593125,1022.0,58.0,2.0,800.0,14.0,0.0,1.0,1.0
2015-01-14 15:00:00,2015,1,14,15,2003.0,5518.0,283.153,1022.0,58.0,2.0,801.0,15.0,0.0,1.0,1.0
2015-01-14 16:00:00,2015,1,14,16,905.0,5440.0,283.79734375,1021.0,55.0,3.0,801.0,16.0,0.0,1.0,1.0
2015-01-14 17:00:00,2015,1,14,17,213.0,5806.0,283.27865625,1020.0,54.0,3.0,801.0,17.0,0.0,1.0,2.0
2015-01-14 18:00:00,2015,1,14,18,112.0,6321.0,283.5955,1019.0,54.0,3.0,800.0,18.0,0.0,1.0,2.0
2015-01-14 19:00:00,2015,1,14,19,79.0,6901.0,282.79834375,1019.0,53.0,4.0,801.0,19.0,0.0,1.0,2.0
2015-01-14 20:00:00,2015,1,14,20,32.0,7571.0,282.83665625,1018.0,53.0,4.0,800.0,20.0,0.0,1.0,2.0
2015-01-14 21:00:00,2015,1,14,21,31.0,7913.0,282.8355,1017.0,52.0,4.0,801.0,21.0,0.0,1.0,0.0
2015-01-14 22:00:00,2015,1,14,22,31.0,8204.0,282.887,1017.0,52.0,5.0,800.0,22.0,0.0,1.0,0.0
2015-01-14 23:00:00,2015,1,14,23,31.0,8374.0,282.899,1016.0,51.0,5.0,800.0,23.0,0.0,1.0,0.0
2015-01-15 00:00:00,2015,1,15,0,31.0,8407.0,283.3985,1016.0,50.0,5.0,802.0,0.0,0.0,1.0,0.0
2015-01-15 01:00:00,2015,1,15,1,31.0,8338.0,283.248,1015.0,49.0,5.0,801.0,1.0,0.0,1.0,0.0
2015-01-15 02:00:00,2015,1,15,2,31.0,8323.0,283.585,1015.0,48.0,5.0,802.0,2.0,0.0,1.0,0.0
2015-01-15 03:00:00,2015,1,15,3,31.0,8080.0,283.345,1014.0,49.0,5.0,802.0,3.0,0.0,1.0,0.0
2015-01-15 04:00:00,2015,1,15,4,31.0,7901.0,283.87434375,1013.0,47.0,5.0,803.0,4.0,0.0,1.0,0.0
2015-01-15 05:00:00,2015,1,15,5,31.0,8032.0,283.82665625,1013.0,47.0,5.0,803.0,5.0,0.0,1.0,0.0
2015-01-15 06:00:00,2015,1,15,6,33.0,8288.0,284.122,1013.0,48.0,5.0,803.0,6.0,0.0,1.0,0.0
2015-01-15 07:00:00,2015,1,15,7,50.0,8799.0,283.96,1012.0,48.0,5.0,803.0,7.0,0.0,1.0,0.0
2015-01-15 08:00:00,2015,1,15,8,562.0,9263.0,284.141,1012.0,48.0,5.0,803.0,8.0,0.0,1.0,0.0
2015-01-15 09:00:00,2015,1,15,9,1336.0,9169.0,284.4240000000001,1011.0,49.0,5.0,803.0,9.0,0.0,1.0,2.0
2015-01-15 10:00:00,2015,1,15,10,1984.0,9300.0,284.571,1011.0,49.0,5.0,804.0,10.0,0.0,1.0,2.0
2015-01-15 11:00:00,2015,1,15,11,2287.0,9645.0,284.82,1010.0,50.0,5.0,803.0,11.0,0.0,1.0,2.0
2015-01-15 12:00:00,2015,1,15,12,2274.0,9606.0,284.5925,1009.0,55.0,5.0,500.0,12.0,0.0,1.0,2.0
2015-01-15 13:00:00,2015,1,15,13,2062.0,9890.0,285.00034375,1008.0,53.0,5.0,500.0,13.0,0.0,1.0,2.0
2015-01-15 14:00:00,2015,1,15,14,1593.0,10212.0,284.93165625,1008.0,57.0,5.0,500.0,14.0,0.0,1.0,1.0
2015-01-15 15:00:00,2015,1,15,15,939.0,10274.0,283.8415,1008.0,67.0,4.0,500.0,15.0,0.0,1.0,1.0
2015-01-15 16:00:00,2015,1,15,16,287.0,10112.0,284.11334375,1007.0,68.0,4.0,500.0,16.0,0.0,1.0,1.0
2015-01-15 17:00:00,2015,1,15,17,67.0,10081.0,283.3636875,1007.0,76.0,4.0,500.0,17.0,0.0,1.0,2.0
2015-01-15 18:00:00,2015,1,15,18,62.0,10678.0,283.2115,1006.0,76.0,3.0,501.0,18.0,0.0,1.0,2.0
2015-01-15 19:00:00,2015,1,15,19,61.0,11114.0,282.26265625,1006.0,87.0,2.0,501.0,19.0,0.0,1.0,2.0
2015-01-15 20:00:00,2015,1,15,20,59.0,11935.0,281.91134375,1006.0,89.0,2.0,501.0,20.0,0.0,1.0,2.0
2015-01-15 21:00:00,2015,1,15,21,59.0,12091.0,281.42900000000003,1006.0,91.0,2.0,501.0,21.0,0.0,1.0,0.0
2015-01-15 22:00:00,2015,1,15,22,59.0,11295.0,281.12134375,1006.0,94.0,1.0,501.0,22.0,0.0,1.0,0.0
2015-01-15 23:00:00,2015,1,15,23,59.0,10525.0,280.6826875,1006.0,96.0,1.0,501.0,23.0,0.0,1.0,0.0
2015-01-16 00:00:00,2015,1,16,0,59.0,9822.0,279.9425,1007.0,93.0,1.0,500.0,0.0,0.0,1.0,0.0
2015-01-16 01:00:00,2015,1,16,1,59.0,9202.0,279.60434375,1007.0,96.0,1.0,500.0,1.0,0.0,1.0,0.0
2015-01-16 02:00:00,2015,1,16,2,59.0,8451.0,278.96465625,1008.0,95.0,0.0,500.0,2.0,0.0,1.0,0.0
2015-01-16 03:00:00,2015,1,16,3,59.0,8754.0,279.124,1007.0,96.0,0.0,500.0,3.0,0.0,1.0,0.0
2015-01-16 04:00:00,2015,1,16,4,59.0,8971.0,278.218,1008.0,94.0,0.0,500.0,4.0,0.0,1.0,0.0
2015-01-16 05:00:00,2015,1,16,5,59.0,8614.0,278.111,1009.0,94.0,0.0,500.0,5.0,0.0,1.0,0.0
2015-01-16 06:00:00,2015,1,16,6,59.0,8693.0,277.7815,1009.0,94.0,1.0,501.0,6.0,0.0,1.0,0.0
2015-01-16 07:00:00,2015,1,16,7,40.0,9101.0,277.74865625,1009.0,95.0,0.0,501.0,7.0,0.0,1.0,0.0
2015-01-16 08:00:00,2015,1,16,8,352.0,9430.0,277.49334375,1010.0,95.0,1.0,501.0,8.0,0.0,1.0,0.0
2015-01-16 09:00:00,2015,1,16,9,1229.0,9482.0,278.3815,1010.0,90.0,1.0,501.0,9.0,0.0,1.0,2.0
2015-01-16 10:00:00,2015,1,16,10,1855.0,10147.0,277.745,1011.0,92.0,1.0,501.0,10.0,0.0,1.0,2.0
2015-01-16 11:00:00,2015,1,16,11,2270.0,11129.0,278.252,1011.0,89.0,1.0,501.0,11.0,0.0,1.0,2.0
2015-01-16 12:00:00,2015,1,16,12,2466.0,12417.0,277.89,1012.0,94.0,2.0,501.0,12.0,0.0,1.0,2.0
2015-01-16 13:00:00,2015,1,16,13,2388.0,13423.0,278.6866875,1012.0,89.0,2.0,501.0,13.0,0.0,1.0,2.0
2015-01-16 14:00:00,2015,1,16,14,2126.0,13229.0,278.6143125,1013.0,91.0,2.0,501.0,14.0,0.0,1.0,1.0
2015-01-16 15:00:00,2015,1,16,15,1652.0,12153.0,278.353,1014.0,91.0,2.0,501.0,15.0,0.0,1.0,1.0
2015-01-16 16:00:00,2015,1,16,16,773.0,11248.0,278.34365625,1014.0,94.0,3.0,501.0,16.0,0.0,1.0,1.0
2015-01-16 17:00:00,2015,1,16,17,222.0,9878.0,278.1453125,1015.0,94.0,2.0,501.0,17.0,0.0,1.0,2.0
2015-01-16 18:00:00,2015,1,16,18,99.0,9563.0,278.1525,1016.0,93.0,2.0,502.0,18.0,0.0,1.0,2.0
2015-01-16 19:00:00,2015,1,16,19,88.0,9971.0,277.8856875,1017.0,94.0,2.0,502.0,19.0,0.0,1.0,2.0
2015-01-16 20:00:00,2015,1,16,20,75.0,9614.0,277.82434375,1018.0,94.0,2.0,502.0,20.0,0.0,1.0,2.0
2015-01-16 21:00:00,2015,1,16,21,75.0,9612.0,277.86400000000003,1018.0,95.0,2.0,502.0,21.0,0.0,1.0,0.0
2015-01-16 22:00:00,2015,1,16,22,75.0,9578.0,277.769,1019.0,94.0,2.0,502.0,22.0,0.0,1.0,0.0
2015-01-16 23:00:00,2015,1,16,23,75.0,9550.0,277.775,1020.0,94.0,2.0,502.0,23.0,0.0,1.0,0.0
2015-01-17 00:00:00,2015,1,17,0,74.0,9273.0,277.698,1020.0,91.0,2.0,500.0,0.0,1.0,1.0,0.0
2015-01-17 01:00:00,2015,1,17,1,57.0,8637.0,277.73165625,1021.0,94.0,2.0,500.0,1.0,1.0,1.0,0.0
2015-01-17 02:00:00,2015,1,17,2,38.0,8014.0,277.68234375,1022.0,92.0,2.0,500.0,2.0,1.0,1.0,0.0
2015-01-17 03:00:00,2015,1,17,3,38.0,7669.0,277.365,1021.0,94.0,2.0,500.0,3.0,1.0,1.0,0.0
2015-01-17 04:00:00,2015,1,17,4,38.0,7110.0,277.405,1022.0,91.0,2.0,500.0,4.0,1.0,1.0,0.0
2015-01-17 05:00:00,2015,1,17,5,37.0,6581.0,277.177,1022.0,92.0,2.0,500.0,5.0,1.0,1.0,0.0
2015-01-17 06:00:00,2015,1,17,6,37.0,6513.0,277.385,1022.0,88.0,1.0,500.0,6.0,1.0,1.0,0.0
2015-01-17 07:00:00,2015,1,17,7,62.0,6259.0,277.01165625,1022.0,91.0,1.0,500.0,7.0,1.0,1.0,0.0
2015-01-17 08:00:00,2015,1,17,8,771.0,5823.0,277.07434375,1022.0,88.0,1.0,500.0,8.0,1.0,1.0,0.0
2015-01-17 09:00:00,2015,1,17,9,1914.0,5356.0,278.151,1022.0,87.0,2.0,500.0,9.0,1.0,1.0,2.0
2015-01-17 10:00:00,2015,1,17,10,2804.0,5293.0,277.87565625,1022.0,85.0,1.0,500.0,10.0,1.0,1.0,2.0
2015-01-17 11:00:00,2015,1,17,11,3408.0,5581.0,278.6143125,1022.0,83.0,1.0,500.0,11.0,1.0,1.0,2.0
2015-01-17 12:00:00,2015,1,17,12,3584.0,6038.0,278.2815,1021.0,88.0,1.0,500.0,12.0,1.0,1.0,2.0
2015-01-17 13:00:00,2015,1,17,13,3496.0,6474.0,279.3773125,1021.0,84.0,1.0,500.0,13.0,1.0,1.0,2.0
